Year,Week_of_Year,FAC,LANE,FAC_B,TOTAL,CLASS 1,CLASS 2,CLASS 3,CLASS 4,CLASS 5,CLASS 6,CLASS 7,CLASS 8,CLASS 9,CLASS 11,CASH,EZPASS,VIOLATION,Autos,Small_T,Large_T,Buses
2020,32,7,12,GWB Upper,66651,54861.0,3656.0,1068.0,1071.0,5030.0,136.0,400.0,256.0,32.0,141.0,0,41267,25384,55402,4724,6237,288
2020,32,7,14,GWB Upper,52399,45073.0,1936.0,1123.0,725.0,2801.0,98.0,221.0,190.0,57.0,175.0,0,37677,14722,45469,3059,3624,247
2020,32,7,16,GWB Upper,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,0,0,0
2020,32,7,18,GWB Upper,11136,8344.0,1026.0,251.0,245.0,950.0,44.0,74.0,104.0,35.0,63.0,0,8647,2489,8481,1277,1239,139
2020,32,7,20,GWB Upper,39812,32908.0,2424.0,529.0,448.0,1802.0,81.0,177.0,1186.0,161.0,96.0,0,29578,10234,33181,2953,2331,1347
2020,32,7,22,GWB Upper,32185,29650.0,810.0,166.0,132.0,464.0,29.0,51.0,664.0,111.0,108.0,0,25175,7010,29809,976,625,775
2020,32,7,24,GWB Upper,26854,26194.0,263.0,64.0,21.0,80.0,4.0,26.0,94.0,10.0,98.0,0,18515,8339,26318,327,105,104
2020,32,8,34,GWB PIP,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0
2020,32,8,36,GWB PIP,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1,8,0,0,0
2020,32,8,38,GWB PIP,14,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,3,12,2,0,0
2020,32,8,40,GWB PIP,34643,34384.0,36.0,3.0,0.0,2.0,0.0,5.0,20.0,0.0,193.0,0,29678,4965,34582,39,2,20
2020,32,8,42,GWB PIP,55168,54856.0,58.0,4.0,1.0,4.0,0.0,7.0,48.0,2.0,188.0,0,46418,8750,55051,62,5,50
2020,32,8,44,GWB PIP,26292,26060.0,30.0,2.0,1.0,0.0,0.0,16.0,67.0,0.0,116.0,0,21115,5177,26192,32,1,67
2020,32,9,54,GWB Lower,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,32,9,56,GWB Lower,53821,53237.0,209.0,17.0,8.0,19.0,3.0,78.0,88.0,9.0,153.0,0,31598,22223,53468,226,30,97
2020,32,9,58,GWB Lower,27,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0,1,26,27,0,0,0
2020,32,9,60,GWB Lower,107372,106340.0,425.0,36.0,26.0,24.0,0.0,67.0,177.0,39.0,238.0,0,85653,21719,106645,461,50,216
2020,32,9,62,GWB Lower,123938,122808.0,357.0,30.0,8.0,17.0,0.0,38.0,256.0,143.0,281.0,0,104302,19636,123127,387,25,399
2020,32,9,64,GWB Lower,72872,72031.0,192.0,7.0,7.0,14.0,0.0,32.0,101.0,118.0,370.0,0,59960,12912,72433,199,21,219
2020,32,9,68,GWB Lower,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,0,0,0
2020,32,9,70,GWB Lower,24413,24059.0,100.0,7.0,2.0,15.0,0.0,30.0,47.0,35.0,118.0,0,16044,8369,24207,107,17,82
2020,32,9,72,GWB Lower,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3,5,0,0,0
2020,32,9,74,GWB Lower,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,33,1,4,Holland,53095,52077.0,550.0,87.0,3.0,3.0,0.0,16.0,114.0,22.0,223.0,0,38606,14489,52316,637,6,136
2020,33,1,5,Holland,56975,55574.0,814.0,140.0,2.0,3.0,1.0,26.0,114.0,99.0,202.0,0,44813,12162,55802,954,6,213
2020,33,1,6,Holland,50326,47470.0,2001.0,381.0,9.0,4.0,1.0,44.0,134.0,103.0,179.0,0,40204,10122,47693,2382,14,237
2020,33,1,7,Holland,45219,42893.0,1560.0,362.0,2.0,8.0,0.0,50.0,119.0,50.0,175.0,0,33987,11232,43118,1922,10,169
2020,33,1,8,Holland,25265,24736.0,329.0,18.0,1.0,2.0,0.0,11.0,33.0,26.0,109.0,0,20332,4933,24856,347,3,59
2020,33,2,1,Lincoln,105,84.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,92,13,84,19,0,2
2020,33,2,2,Lincoln,3336,405.0,26.0,0.0,0.0,0.0,0.0,0.0,1428.0,1458.0,19.0,0,3247,89,424,26,0,2886
2020,33,2,4,Lincoln,29857,23582.0,58.0,8.0,1.0,1.0,0.0,5.0,171.0,5918.0,113.0,0,27373,2484,23700,66,2,6089
2020,33,2,5,Lincoln,57336,51925.0,101.0,30.0,1.0,6.0,0.0,5.0,328.0,4666.0,274.0,0,52184,5152,52204,131,7,4994
2020,33,2,6,Lincoln,184,174.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0,109,75,175,5,1,3
2020,33,2,7,Lincoln,66779,61334.0,1906.0,782.0,490.0,310.0,7.0,181.0,323.0,1238.0,208.0,0,46453,20326,61723,2688,807,1561
2020,33,2,8,Lincoln,472,450.0,6.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,7.0,0,259,213,458,7,4,3
2020,33,2,9,Lincoln,43337,35211.0,3077.0,995.0,664.0,545.0,7.0,217.0,884.0,1564.0,173.0,0,34032,9305,35601,4072,1216,2448
2020,33,2,10,Lincoln,9709,7800.0,797.0,351.0,152.0,89.0,6.0,26.0,169.0,276.0,43.0,0,8183,1526,7869,1148,247,445
2020,33,2,11,Lincoln,76333,62831.0,2308.0,1348.0,619.0,355.0,9.0,122.0,3447.0,4984.0,310.0,0,63540,12793,63263,3656,983,8431
2020,33,2,12,Lincoln,19,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,7,15,4,0,0
2020,33,2,23,Lincoln,120,106.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,101,19,109,11,0,0
2020,33,4,2,Bayonne,24379,23939.0,117.0,89.0,9.0,120.0,7.0,10.0,10.0,2.0,76.0,2812,20473,1094,24025,206,136,12
2020,33,4,4,Bayonne,28168,24956.0,1046.0,617.0,179.0,1145.0,29.0,25.0,32.0,45.0,94.0,3897,23208,1063,25075,1663,1353,77
2020,33,4,6,Bayonne,6706,6264.0,159.0,55.0,19.0,90.0,3.0,7.0,77.0,11.0,21.0,1044,5348,314,6292,214,112,88
2020,33,4,8,Bayonne,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,0,11,0,0,0
2020,33,5,2,Goethals,111589,110397.0,506.0,116.0,64.0,71.0,3.0,39.0,27.0,71.0,295.0,14497,92790,4302,110731,622,138,98
2020,33,5,4,Goethals,131720,115541.0,6177.0,2131.0,1355.0,5268.0,120.0,221.0,145.0,483.0,279.0,20401,106552,4767,116041,8308,6743,628
2020,33,5,6,Goethals,77244,63026.0,4105.0,1933.0,1129.0,5598.0,163.0,123.0,104.0,888.0,175.0,12490,61500,3254,63324,6038,6890,992
2020,33,5,8,Goethals,58,32.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,20.0,30,26,2,53,2,3,0
2020,33,5,10,Goethals,25,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,12,13,0,22,2,1,0
2020,33,6,2,Outerbridge,103791,103075.0,237.0,48.0,54.0,45.0,7.0,52.0,7.0,10.0,256.0,9279,91725,2787,103383,285,106,17
2020,33,6,4,Outerbridge,90169,83021.0,2386.0,869.0,742.0,2547.0,126.0,96.0,97.0,93.0,192.0,10066,77418,2685,83309,3255,3415,190
2020,33,6,8,Outerbridge,58699,51349.0,1798.0,944.0,1148.0,2853.0,316.0,36.0,84.0,98.0,73.0,10891,46165,1643,51458,2742,4317,182
2020,33,6,10,Outerbridge,25553,24539.0,502.0,96.0,77.0,196.0,1.0,25.0,28.0,6.0,83.0,2572,22362,619,24647,598,274,34
2020,33,7,2,GWB Upper,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,33,7,4,GWB Upper,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,0,0,0
2020,33,7,6,GWB Upper,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,3,4,0,0,0
2020,33,7,8,GWB Upper,106271,83504.0,5229.0,1777.0,1900.0,12654.0,291.0,445.0,167.0,102.0,202.0,1,89373,16897,84151,7006,14845,269
2020,33,7,10,GWB Upper,79306,56556.0,5479.0,1580.0,1598.0,12712.0,276.0,659.0,268.0,59.0,119.0,0,58323,20983,57334,7059,14586,327
2020,33,7,12,GWB Upper,69455,56966.0,3772.0,1124.0,1069.0,5440.0,167.0,407.0,298.0,61.0,151.0,0,43942,25513,57524,4896,6676,359
2020,33,7,14,GWB Upper,55459,47576.0,1984.0,1208.0,823.0,3072.0,108.0,215.0,202.0,57.0,214.0,0,40425,15034,48005,3192,4003,259
2020,33,7,16,GWB Upper,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,2,3,0,0,0
2020,33,7,18,GWB Upper,12883,9500.0,1257.0,351.0,279.0,1156.0,59.0,53.0,124.0,42.0,62.0,0,9904,2979,9615,1608,1494,166
2020,33,7,20,GWB Upper,38960,31512.0,2544.0,594.0,514.0,2003.0,79.0,170.0,1277.0,155.0,112.0,0,28959,10001,31794,3138,2596,1432
2020,33,7,22,GWB Upper,29774,27154.0,767.0,232.0,167.0,525.0,25.0,45.0,681.0,86.0,92.0,0,23746,6028,27291,999,717,767
2020,33,7,24,GWB Upper,28453,27773.0,274.0,34.0,23.0,80.0,0.0,34.0,93.0,12.0,130.0,0,19577,8876,27937,308,103,105
2020,33,8,34,GWB PIP,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,1,13,0,0,0
2020,33,8,36,GWB PIP,20,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,2,16,4,0,0
2020,33,8,38,GWB PIP,22,16.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,2,16,6,0,0
2020,33,8,40,GWB PIP,34795,34557.0,32.0,2.0,0.0,0.0,0.0,1.0,16.0,0.0,187.0,0,29898,4897,34745,34,0,16
2020,33,8,42,GWB PIP,56184,55895.0,58.0,5.0,0.0,1.0,0.0,9.0,44.0,0.0,172.0,0,47445,8739,56076,63,1,44
2020,33,8,44,GWB PIP,28415,28133.0,28.0,2.0,1.0,2.0,0.0,10.0,102.0,0.0,137.0,0,22627,5788,28280,30,3,102
2020,33,8,46,GWB PIP,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2020,33,9,54,GWB Lower,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0,0,0
2020,33,9,56,GWB Lower,58807,58182.0,221.0,10.0,8.0,15.0,6.0,68.0,116.0,13.0,168.0,0,34771,24036,58418,231,29,129
2020,33,9,58,GWB Lower,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,6,7,0,0,0
2020,33,9,60,GWB Lower,115018,114028.0,391.0,25.0,13.0,25.0,1.0,62.0,166.0,54.0,253.0,0,92162,22856,114343,416,39,220
2020,33,9,62,GWB Lower,134784,133418.0,370.0,40.0,21.0,16.0,0.0,44.0,321.0,232.0,322.0,0,113123,21661,133784,410,37,553
2020,33,9,64,GWB Lower,77407,76477.0,191.0,12.0,3.0,15.0,0.0,21.0,126.0,145.0,417.0,0,63654,13753,76915,203,18,271
2020,33,9,70,GWB Lower,22953,22652.0,88.0,8.0,1.0,15.0,0.0,18.0,32.0,31.0,108.0,0,14243,8710,22778,96,16,63
2020,33,9,72,GWB Lower,6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,5,1,0,0
2020,33,9,74,GWB Lower,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,0,0,0
2020,34,1,4,Holland,55428,54372.0,555.0,78.0,1.0,8.0,1.0,23.0,105.0,25.0,260.0,1,40174,15253,54655,633,10,130
2020,34,1,5,Holland,59561,58238.0,717.0,132.0,3.0,5.0,0.0,22.0,133.0,89.0,222.0,0,46759,12802,58482,849,8,222
2020,34,1,6,Holland,52848,50047.0,1922.0,383.0,6.0,6.0,0.0,40.0,120.0,89.0,235.0,0,42231,10617,50322,2305,12,209
2020,34,1,7,Holland,48973,46524.0,1668.0,319.0,5.0,11.0,0.0,39.0,123.0,58.0,226.0,0,36638,12335,46789,1987,16,181
2020,34,1,8,Holland,27887,27284.0,381.0,26.0,1.0,0.0,0.0,23.0,29.0,23.0,120.0,0,22356,5531,27427,407,1,52
2020,34,2,1,Lincoln,960,48.0,25.0,0.0,0.0,0.0,0.0,0.0,440.0,444.0,3.0,0,928,32,51,25,0,884
2020,34,2,2,Lincoln,3772,1423.0,31.0,1.0,0.0,0.0,0.0,0.0,1181.0,1096.0,40.0,0,3546,226,1463,32,0,2277
2020,34,2,3,Lincoln,991,23.0,3.0,0.0,0.0,0.0,0.0,0.0,378.0,587.0,0.0,0,974,17,23,3,0,965
2020,34,2,4,Lincoln,30143,24156.0,66.0,6.0,0.0,1.0,0.0,5.0,152.0,5606.0,151.0,0,27583,2560,24312,72,1,5758
2020,34,2,5,Lincoln,66946,61073.0,118.0,34.0,1.0,5.0,0.0,7.0,366.0,4991.0,351.0,0,60345,6601,61431,152,6,5357
2020,34,2,6,Lincoln,203,187.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0,110,93,193,6,0,4
2020,34,2,7,Lincoln,67025,61838.0,1881.0,824.0,458.0,337.0,12.0,141.0,301.0,967.0,266.0,0,46021,21004,62245,2705,807,1268
2020,34,2,8,Lincoln,1762,1658.0,35.0,3.0,3.0,2.0,0.0,14.0,17.0,23.0,7.0,0,1118,644,1679,38,5,40
2020,34,2,9,Lincoln,42238,34761.0,2990.0,988.0,659.0,502.0,17.0,198.0,715.0,1239.0,169.0,0,32461,9777,35128,3978,1178,1954
2020,34,2,10,Lincoln,28592,24022.0,1374.0,803.0,355.0,218.0,9.0,48.0,543.0,1094.0,126.0,0,23050,5542,24196,2177,582,1637
2020,34,2,11,Lincoln,68094,57035.0,2065.0,1153.0,518.0,305.0,9.0,88.0,2778.0,3861.0,282.0,0,56233,11861,57405,3218,832,6639
2020,34,2,12,Lincoln,24,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,4,19,5,0,0
2020,34,2,23,Lincoln,170,149.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,150,20,150,20,0,0
2020,34,4,2,Bayonne,25900,25522.0,85.0,80.0,23.0,68.0,1.0,8.0,7.0,2.0,104.0,3125,21641,1134,25634,165,92,9
2020,34,4,4,Bayonne,29904,26622.0,1103.0,686.0,205.0,1061.0,21.0,41.0,33.0,42.0,90.0,4157,24672,1075,26753,1789,1287,75
2020,34,4,6,Bayonne,7172,6684.0,160.0,73.0,13.0,88.0,2.0,12.0,86.0,10.0,44.0,1125,5665,382,6740,233,103,96
2020,34,4,8,Bayonne,13,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11,2,0,13,0,0,0
2020,34,5,2,Goethals,116902,115510.0,497.0,152.0,75.0,99.0,2.0,59.0,31.0,59.0,418.0,15184,97142,4576,115987,649,176,90
2020,34,5,4,Goethals,133737,117390.0,6182.0,2027.0,1381.0,5324.0,152.0,230.0,182.0,467.0,402.0,20920,107926,4891,118022,8209,6857,649
2020,34,5,6,Goethals,80892,67019.0,4047.0,1975.0,1020.0,5248.0,152.0,139.0,79.0,887.0,326.0,13100,64578,3214,67484,6022,6420,966
2020,34,5,8,Goethals,115,65.0,4.0,4.0,0.0,9.0,1.0,2.0,0.0,1.0,29.0,66,48,1,96,8,10,1
2020,34,5,10,Goethals,15,9.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7,8,0,10,3,2,0
2020,34,6,2,Outerbridge,111126,109970.0,284.0,55.0,58.0,129.0,22.0,60.0,32.0,17.0,499.0,10041,98131,2954,110529,339,209,49
2020,34,6,4,Outerbridge,95856,88451.0,2384.0,883.0,786.0,2554.0,128.0,134.0,101.0,90.0,345.0,10944,82155,2757,88930,3267,3468,191
2020,34,6,8,Outerbridge,58812,51844.0,1788.0,790.0,1060.0,2689.0,266.0,49.0,67.0,124.0,135.0,10347,46834,1631,52028,2578,4015,191
2020,34,6,10,Outerbridge,26185,25160.0,440.0,100.0,81.0,173.0,25.0,43.0,13.0,4.0,146.0,2773,22783,629,25349,540,279,17
2020,34,7,2,GWB Upper,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
2020,34,7,4,GWB Upper,4,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,3,1,0,0
2020,34,7,6,GWB Upper,3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,2,3,0,0,0
2020,34,7,8,GWB Upper,103840,81345.0,5133.0,1733.0,1823.0,12532.0,286.0,473.0,195.0,57.0,263.0,0,87924,15917,82081,6866,14641,252
2020,34,7,10,GWB Upper,71980,49953.0,5095.0,1572.0,1549.0,12506.0,296.0,594.0,241.0,54.0,120.0,0,54020,17960,50667,6667,14351,295
2020,34,7,12,GWB Upper,65199,53149.0,3558.0,1211.0,1108.0,5108.0,189.0,421.0,251.0,31.0,173.0,0,42193,23006,53743,4769,6405,282
2020,34,7,14,GWB Upper,54926,47013.0,1948.0,1416.0,834.0,2993.0,91.0,181.0,166.0,48.0,236.0,0,40107,14819,47430,3364,3918,214
2020,34,7,16,GWB Upper,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,6,6,0,0,0
2020,34,7,18,GWB Upper,19092,14424.0,1607.0,468.0,450.0,1627.0,82.0,88.0,196.0,54.0,96.0,0,14659,4433,14608,2075,2159,250
2020,34,7,20,GWB Upper,44080,37183.0,2405.0,614.0,465.0,1617.0,63.0,167.0,1275.0,155.0,136.0,0,32991,11089,37486,3019,2145,1430
2020,34,7,22,GWB Upper,32532,29987.0,800.0,279.0,121.0,416.0,19.0,46.0,668.0,73.0,123.0,0,25820,6712,30156,1079,556,741
2020,34,7,24,GWB Upper,31326,30593.0,300.0,65.0,28.0,80.0,2.0,40.0,92.0,6.0,120.0,0,21935,9391,30753,365,110,98
2020,34,8,34,GWB PIP,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,3,0,0,0
2020,34,8,36,GWB PIP,28,19.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,21,7,20,6,0,2
2020,34,8,38,GWB PIP,15189,15030.0,12.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,133.0,0,12559,2630,15170,12,0,7
2020,34,8,40,GWB PIP,43103,42816.0,48.0,1.0,0.0,2.0,0.0,8.0,34.0,0.0,194.0,0,36504,6599,43018,49,2,34
2020,34,8,42,GWB PIP,49042,48719.0,38.0,4.0,1.0,2.0,0.0,14.0,63.0,1.0,200.0,0,40919,8123,48933,42,3,64
2020,34,8,44,GWB PIP,12936,12820.0,16.0,1.0,1.0,1.0,0.0,3.0,40.0,1.0,53.0,0,10570,2366,12876,17,2,41
2020,34,8,46,GWB PIP,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
2020,34,9,54,GWB Lower,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,34,9,56,GWB Lower,63407,62726.0,241.0,9.0,6.0,18.0,4.0,71.0,109.0,15.0,208.0,1,38751,24655,63005,250,28,124
2020,34,9,58,GWB Lower,14,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,4,10,14,0,0,0
2020,34,9,60,GWB Lower,106830,105872.0,372.0,22.0,16.0,25.0,0.0,53.0,164.0,36.0,270.0,0,85653,21177,106195,394,41,200
2020,34,9,62,GWB Lower,126106,124905.0,346.0,21.0,9.0,36.0,2.0,42.0,260.0,127.0,358.0,0,105895,20211,125305,367,47,387
2020,34,9,64,GWB Lower,83043,82044.0,219.0,7.0,4.0,11.0,4.0,25.0,148.0,97.0,484.0,0,68001,15042,82553,226,19,245
2020,34,9,68,GWB Lower,9,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0,2,7,9,0,0,0
2020,34,9,70,GWB Lower,35724,35285.0,121.0,8.0,2.0,14.0,0.0,33.0,44.0,37.0,180.0,1,23377,12346,35498,129,16,81
2020,34,9,72,GWB Lower,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,5,0,0,0
2020,35,1,4,Holland,57099,56008.0,572.0,81.0,3.0,4.0,0.0,29.0,157.0,29.0,216.0,0,41694,15405,56253,653,7,186
2020,35,1,5,Holland,55915,54568.0,737.0,129.0,4.0,4.0,0.0,17.0,127.0,96.0,233.0,0,44111,11804,54818,866,8,223
2020,35,1,6,Holland,48805,46035.0,1978.0,335.0,6.0,5.0,1.0,39.0,114.0,97.0,195.0,1,39165,9639,46269,2313,12,211
2020,35,1,7,Holland,46595,43971.0,1821.0,359.0,7.0,10.0,1.0,45.0,130.0,71.0,180.0,0,35310,11285,44196,2180,18,201
2020,35,1,8,Holland,27471,26836.0,373.0,28.0,3.0,2.0,0.0,27.0,45.0,28.0,129.0,0,22034,5437,26992,401,5,73
2020,35,2,1,Lincoln,1144,97.0,26.0,0.0,0.0,0.0,0.0,0.0,484.0,535.0,2.0,0,1107,37,99,26,0,1019
2020,35,2,2,Lincoln,4407,1804.0,41.0,1.0,0.0,0.0,0.0,0.0,1244.0,1288.0,29.0,0,4161,246,1833,42,0,2532
2020,35,2,3,Lincoln,1046,27.0,10.0,0.0,0.0,0.0,0.0,0.0,371.0,638.0,0.0,0,1033,13,27,10,0,1009
2020,35,2,4,Lincoln,32792,26656.0,102.0,5.0,2.0,1.0,0.0,4.0,184.0,5738.0,100.0,0,29833,2959,26760,107,3,5922
2020,35,2,5,Lincoln,59034,53502.0,120.0,27.0,0.0,3.0,0.0,7.0,364.0,4747.0,264.0,0,53497,5537,53773,147,3,5111
2020,35,2,6,Lincoln,13940,13462.0,149.0,66.0,15.0,14.0,0.0,13.0,44.0,130.0,47.0,0,10105,3835,13522,215,29,174
2020,35,2,7,Lincoln,45355,41310.0,1475.0,664.0,381.0,308.0,5.0,132.0,227.0,705.0,148.0,0,31486,13869,41590,2139,694,932
2020,35,2,8,Lincoln,17228,15995.0,344.0,139.0,101.0,64.0,2.0,64.0,87.0,356.0,76.0,1,11984,5243,16135,483,167,443
2020,35,2,9,Lincoln,32150,25389.0,2944.0,887.0,580.0,465.0,12.0,187.0,600.0,976.0,110.0,0,24869,7282,25686,3831,1057,1576
2020,35,2,10,Lincoln,40078,32348.0,2070.0,1268.0,599.0,333.0,15.0,103.0,1066.0,2142.0,134.0,0,33172,6906,32585,3338,947,3208
2020,35,2,11,Lincoln,61190,52797.0,1764.0,630.0,332.0,193.0,2.0,79.0,2355.0,2794.0,244.0,0,50359,10831,53120,2394,527,5149
2020,35,2,12,Lincoln,29,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,24,5,26,3,0,0
2020,35,2,23,Lincoln,113,95.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,98,15,96,17,0,0
2020,35,4,2,Bayonne,27854,27500.0,103.0,66.0,14.0,63.0,2.0,14.0,10.0,4.0,78.0,3486,23212,1156,27592,169,79,14
2020,35,4,4,Bayonne,31374,28253.0,1088.0,643.0,187.0,1018.0,14.0,34.0,28.0,39.0,70.0,4491,25798,1085,28357,1731,1219,67
2020,35,4,6,Bayonne,7256,6766.0,183.0,56.0,12.0,115.0,5.0,6.0,74.0,15.0,24.0,1207,5659,390,6796,239,132,89
2020,35,4,8,Bayonne,11,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,3,0,10,1,0,0
2020,35,5,2,Goethals,113173,111846.0,526.0,137.0,59.0,93.0,4.0,66.0,26.0,82.0,334.0,14642,94227,4304,112246,663,156,108
2020,35,5,4,Goethals,131516,115115.0,6301.0,2179.0,1346.0,5247.0,133.0,220.0,116.0,458.0,401.0,20692,106175,4649,115736,8480,6726,574
2020,35,5,6,Goethals,81808,67363.0,4199.0,1943.0,1012.0,5684.0,144.0,158.0,97.0,953.0,255.0,13021,65414,3373,67776,6142,6840,1050
2020,35,5,8,Goethals,101,54.0,2.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,30.0,59,41,1,84,3,14,0
2020,35,5,10,Goethals,10,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0,7,3,0,0
2020,35,6,2,Outerbridge,108682,107844.0,255.0,35.0,51.0,50.0,9.0,60.0,22.0,12.0,344.0,9690,96103,2889,108248,290,110,34
2020,35,6,4,Outerbridge,95216,87621.0,2519.0,904.0,895.0,2576.0,151.0,107.0,112.0,109.0,222.0,10757,81814,2645,87950,3423,3622,221
2020,35,6,8,Outerbridge,60418,53344.0,1887.0,845.0,1079.0,2666.0,272.0,51.0,75.0,104.0,95.0,10890,47941,1587,53490,2732,4017,179
2020,35,6,10,Outerbridge,25568,24614.0,490.0,102.0,66.0,171.0,9.0,23.0,6.0,6.0,81.0,2667,22275,626,24718,592,246,12
2020,35,7,2,GWB Upper,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0
2020,35,7,4,GWB Upper,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,0
2020,35,7,8,GWB Upper,104270,81925.0,5266.0,1678.0,1822.0,12399.0,298.0,471.0,165.0,51.0,195.0,0,88021,16250,82591,6944,14519,216
2020,35,7,10,GWB Upper,73949,51642.0,5010.0,1560.0,1698.0,12730.0,272.0,577.0,266.0,68.0,126.0,0,54705,19244,52345,6570,14700,334
2020,35,7,12,GWB Upper,64270,52521.0,3428.0,1196.0,1058.0,5137.0,163.0,344.0,251.0,38.0,134.0,0,41666,22604,52999,4624,6358,289
2020,35,7,14,GWB Upper,54418,46035.0,2169.0,1450.0,825.0,3203.0,99.0,191.0,217.0,57.0,172.0,0,39993,14425,46398,3619,4127,274
2020,35,7,16,GWB Upper,13,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,3,10,13,0,0,0
2020,35,7,18,GWB Upper,20865,16263.0,1724.0,475.0,400.0,1413.0,66.0,84.0,306.0,53.0,81.0,0,16094,4771,16428,2199,1879,359
2020,35,7,20,GWB Upper,44966,37887.0,2497.0,566.0,450.0,1777.0,83.0,165.0,1235.0,176.0,130.0,0,33541,11425,38182,3063,2310,1411
2020,35,7,22,GWB Upper,31934,29663.0,741.0,219.0,116.0,423.0,23.0,46.0,544.0,69.0,90.0,0,25314,6620,29799,960,562,613
